path,language,reader,sentence,audio
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0221.mp3,ind,3232,maka tampaklah kepada kedoea toean itoe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0221.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0222.mp3,ind,3232,bahasa perempoean itoe telah mendjadi sadar dari pada pingsannja,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0222.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0225.mp3,ind,3232,hendak melepaskan dan melarikan dirinja dari pada bahaja itoe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0225.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0226.mp3,ind,3232,maka hati djenderal cromarty tiadalah tertahan amarahnja,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0226.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0227.mp3,ind,3232,dengan tangan jang amat gementar ditjapai dan dipegangnjalah tangan phileas fogg,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0227.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0228.mp3,ind,3232,maka djenderal itoe merasa bahwa fogg itoe menggenggam seboeah pisau,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0228.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0229.mp3,ind,3232,pada sa at itoe meréka jang hendak membakar majat radja poen berdjalanlah bersama sama ketempat pembakaran,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0229.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0230.mp3,ind,3232,perempoean jang hendak dikoerbankan itoe djatoehlah pingsan poela  karena asap gandja jang dibakar,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0230.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0231.mp3,ind,3232,iapoen diangkat oléh beberapa orang melaloei fakir fakir jang sedang zikir itoe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0231.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0232.mp3,ind,3232,phileas fogg dengan teman temannja berdjalanlah meneroeskan perdjalanannja,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0232.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0233.mp3,ind,3232,setelah doea menit lamanja berdjalan itoe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0233.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0234.mp3,ind,3232,sampailah meréka disisi sebatang soengai dan berhentilah disitoe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0234.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0235.mp3,ind,3232,kira kira lima poeloeh langkah djaoehnja dari tempat pembakaran majat radja itoe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0235.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0237.mp3,ind,3232,seorang  oelama membawa soeloeh mendekati tempat pembakaran itoe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0237.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0238.mp3,ind,3232,laloe ditoentoennjalah tamboenan kajoe jang berminjak itoe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0238.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0239.mp3,ind,3232,maka dengan sekedjap mata apipoen menjala sebesar besarnja,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0239.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0240.mp3,ind,3232,pada waktoe itoe djenderal cromarty dan orang parsi itoepoen memegang phileas fogg bersama sama jang bermaksoed dengan beraninja hendak menjerang api akan mereboet perempoean jang dikoerbankan itoe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0240.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0241.mp3,ind,3232,dengan sekoeat koeatnja phileas fogg melepaskan dirinja dari tangan kedoea orang jang memegangnja itoe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0241.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0242.mp3,ind,3232,tetapi pada waktoe itoe djoega terlihatlah oléh meréka ketiganja soeatoe kedjadian jang  adjaib diatas tempat pembakaran itoe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0242.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0243.mp3,ind,3232,sekalian orang terperandjatlah sambil berteriak melihat keadaan itoe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0243.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0244.mp3,ind,3232,sekalian pengiring radja itoepoen merebahkan dirilah ketanah seperti orang jang ketakoetan dan héran lakoenja,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0244.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0245.mp3,ind,3232,maka tampaklah kepada seseorang  bahwa majat radja itoe berbangkit roepanja,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0245.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0246.mp3,ind,3232,terlihat djoega radja memeloek isterinja jang pingsan itoe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0246.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0247.mp3,ind,3232,kemoedian diangkatnja dan dibawanja keloear dari tempat pembakaran itoe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0247.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0248.mp3,ind,3232,sebentar antaranja lenjaplah radja dan perempoean itoe dari pada api jang menjala dan asapnja itoe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0248.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0249.mp3,ind,3232,fakir fakir pendjaga pendjaga dan  oelama  oelama sekaliannja amatlah takoetnja melihat keadaan jang  adjaib itoe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0249.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0250.mp3,ind,3232,maka meréka ta  berani mengangkat moeka dari tanah dan memandang lebih lama akan kedjadian itoe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0250.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0251.mp3,ind,3232,jang mengangkat toeboeh perempoean itoe amat besar tenaganja dan seolah olah ta  berasa berat pada tangannja akan orang jang diangkatnja itoe,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0251.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0252.mp3,ind,3232,fogg dengan djenderal francispoen diam sambil berdiri,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0252.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0253.mp3,ind,3232,pawang gadjah menoendoekkan kepalanja sebab amat hérannja dan takoetnja,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0253.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0254.mp3,ind,3232,radja jang hidoep lagi itoe menoedjoe ketempat fogg dan cromarty  seraja katanja,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0254.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0255.mp3,ind,3232,ajoeh toean toean  lekas berdjalan,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0255.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0256.mp3,ind,3232,adapoen sesoenggoehnja boekan majat radja jang hidoep poela,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0256.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0257.mp3,ind,3232,akan tetapi passepartoutlah jang naik keatas pembakaran dan mereboet djiwa perempoean itoe dari bahaja maoet,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0257.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0258.mp3,ind,3232,dengan sekedjap mata phileas fogg dan teman temannja lenjaplah masoek kedalam hoetan,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0258.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0259.mp3,ind,3232,sehingga meréka tergopoh gopoh mengendarai gadjahnja dan lari sekoeat koeatnja,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0259.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0260.mp3,ind,3232,kemoedian terdengarlah teriak orang sebagai tanda bahasa kelakoean keempat orang itoe telah diketahoei oléh pengiring pengiring majat radja,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0260.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0261.mp3,ind,3232,dan sesa at itoe djoega tibalah seboetir peloeroe menemboes topi phileas fogg,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0261.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0262.mp3,ind,3232,akan majat radja itoe masih djoega terletak diatas pantjaka dan  oelama  oelama itoepoen mengertilah,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0262.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0263.mp3,ind,3232,bahwa perempoean jang hendak dikoerbankan itoe dilarikan oléh beberapa orang penjamoen,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0263.mp3'}"
/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0264.mp3,ind,3232,meréka dan pendjaga pendjaga mengedjarlah keempat orang penjamoen itoe dan ditémbakinja dengan senapang dan panah,"{'bytes': None, 'path': '/home/ahmadnaufalhakim/.cache/huggingface/datasets/downloads/extracted/c7ab9a52eff89d9c01b4905f2bbb0ef6cbda7226752040eed03eec4e47b058a5/librivox-indonesia/train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_13_verne_128kb_0264.mp3'}"
